mm,yy,Longitude,Latitude,Rain
01,2018,71.75,23.25,0.0
01,2018,71.75,23.50,0.0
01,2018,71.75,23.75,0.0
01,2018,71.75,24.00,0.0
01,2018,71.75,24.25,0.0
01,2018,71.75,24.50,0.0
01,2018,72.00,20.25,0.0
01,2018,72.00,20.50,0.0
01,2018,72.00,20.75,0.0
01,2018,72.00,21.00,0.0
01,2018,72.00,21.25,0.0
01,2018,72.00,21.50,0.0
01,2018,72.00,21.75,0.0
01,2018,72.00,22.00,0.0
01,2018,72.00,22.25,0.0
01,2018,72.00,22.50,0.0
01,2018,72.00,22.75,0.0
01,2018,72.00,23.00,0.0
01,2018,72.00,23.25,0.0
01,2018,72.00,23.50,0.0
01,2018,72.00,23.75,0.0
01,2018,72.00,24.00,0.0
01,2018,72.00,24.25,0.0
01,2018,72.00,24.50,0.0
01,2018,72.25,20.25,0.0
01,2018,72.25,20.50,0.0
01,2018,72.25,20.75,0.0
01,2018,72.25,21.00,0.0
01,2018,72.25,21.25,0.0
01,2018,72.25,21.50,0.0
01,2018,72.25,21.75,0.0
01,2018,72.25,22.00,0.0
01,2018,72.25,22.25,0.0
01,2018,72.25,22.50,0.0
01,2018,72.25,22.75,0.0
01,2018,72.25,23.00,0.0
01,2018,72.25,23.25,0.0
01,2018,72.25,23.50,0.0
01,2018,72.25,23.75,0.0
01,2018,72.25,24.00,0.0
01,2018,72.25,24.25,0.0
01,2018,72.25,24.50,0.0
01,2018,72.50,20.25,0.0
01,2018,72.50,20.50,0.0
01,2018,72.50,20.75,0.0
01,2018,72.50,21.00,0.0
01,2018,72.50,21.25,0.0
01,2018,72.50,21.50,1.2
01,2018,72.50,21.75,0.0
01,2018,72.50,22.00,0.0
01,2018,72.50,22.25,0.0
01,2018,72.50,22.50,7.5
01,2018,72.50,22.75,0.0
01,2018,72.50,23.00,0.0
01,2018,72.50,23.25,0.0
01,2018,72.50,23.50,0.0
01,2018,72.50,23.75,18.7
01,2018,72.50,24.00,0.0
01,2018,72.50,24.25,0.0
01,2018,72.50,24.50,0.0
01,2018,72.75,20.25,2.5
01,2018,72.75,20.50,0.0
01,2018,72.75,20.75,0.0
01,2018,72.75,21.00,0.0
01,2018,72.75,21.25,10.1
01,2018,72.75,21.50,0.0
01,2018,72.75,21.75,0.0
01,2018,72.75,22.00,0.0
01,2018,72.75,22.25,14.6
01,2018,72.75,22.50,0.0
01,2018,72.75,22.75,0.0
01,2018,72.75,23.00,0.0
01,2018,72.75,23.25,0.0
01,2018,72.75,23.50,7.5
01,2018,72.75,23.75,0.0
01,2018,72.75,24.00,0.0
01,2018,72.75,24.25,0.0
01,2018,72.75,24.50,4.2
01,2018,73.00,20.25,0.0
01,2018,73.00,20.50,0.0
01,2018,73.00,20.75,0.0
01,2018,73.00,21.00,0.0
01,2018,73.00,21.25,0.0
01,2018,73.00,21.50,0.0
01,2018,73.00,21.75,0.0
01,2018,73.00,22.00,0.0
01,2018,73.00,22.25,0.0
01,2018,73.00,22.50,0.0
01,2018,73.00,22.75,0.0
01,2018,73.00,23.00,0.0
01,2018,73.00,23.25,0.0
01,2018,73.00,23.50,0.0
01,2018,73.00,23.75,0.0
01,2018,73.00,24.00,0.0
01,2018,73.00,24.25,0.0
01,2018,73.00,24.50,0.0
01,2018,73.25,20.25,0.0
01,2018,73.25,20.50,0.0
01,2018,73.25,20.75,0.0
01,2018,73.25,21.00,0.0
01,2018,73.25,21.25,0.0
01,2018,73.25,21.50,0.0
01,2018,73.25,21.75,0.0
01,2018,73.25,22.00,0.0
01,2018,73.25,22.25,0.0
01,2018,73.25,22.50,0.0
01,2018,73.25,22.75,0.0
01,2018,73.25,23.00,0.0
01,2018,73.25,23.25,0.0
01,2018,73.25,23.50,0.0
01,2018,73.25,23.75,0.0
01,2018,73.25,24.00,0.0
01,2018,73.25,24.25,0.0
01,2018,73.25,24.50,0.0
01,2018,73.50,20.25,0.0
01,2018,73.50,20.50,0.0
01,2018,73.50,20.75,0.0
01,2018,73.50,21.00,0.0
01,2018,73.50,21.25,0.0
01,2018,73.50,21.50,0.0
01,2018,73.50,21.75,0.0
01,2018,73.50,22.00,0.0
01,2018,73.50,22.25,0.0
01,2018,73.50,22.50,0.0
01,2018,73.50,22.75,0.0
01,2018,73.50,23.00,0.0
01,2018,73.50,23.25,0.0
01,2018,73.50,23.50,0.0
01,2018,73.50,23.75,0.0
01,2018,73.50,24.00,0.0
01,2018,73.50,24.25,0.0
01,2018,73.50,24.50,0.0
01,2018,73.75,20.25,0.0
01,2018,73.75,20.50,0.0
01,2018,73.75,20.75,0.0
01,2018,73.75,21.00,0.0
01,2018,73.75,21.25,0.0
01,2018,73.75,21.50,0.0
01,2018,73.75,21.75,0.0
01,2018,73.75,22.00,0.0
01,2018,73.75,22.25,0.0
01,2018,73.75,22.50,0.0
01,2018,73.75,22.75,0.0
01,2018,73.75,23.00,0.0
01,2018,73.75,23.25,0.0
01,2018,73.75,23.50,0.0
01,2018,73.75,23.75,0.0
01,2018,73.75,24.00,0.0
01,2018,73.75,24.25,0.0
01,2018,73.75,24.50,0.0
01,2018,74.00,20.25,0.0
01,2018,74.00,20.50,0.0
01,2018,74.00,20.75,0.0
01,2018,74.00,21.00,0.0
01,2018,74.00,21.25,0.0
01,2018,74.00,21.50,0.0
01,2018,74.00,21.75,0.0
01,2018,74.00,22.00,0.0
01,2018,74.00,22.25,0.0
01,2018,74.00,22.50,0.0
01,2018,74.00,22.75,0.0
01,2018,74.00,23.00,0.0
01,2018,74.00,23.25,0.0
01,2018,74.00,23.50,0.0
01,2018,74.00,23.75,0.0
01,2018,74.00,24.00,0.0
01,2018,74.00,24.25,0.0
01,2018,74.00,24.50,0.0
01,2018,74.25,20.25,0.0
01,2018,74.25,20.50,0.0
01,2018,74.25,20.75,0.0
01,2018,74.25,21.00,0.0
01,2018,74.25,21.25,0.0
01,2018,74.25,21.50,0.0
01,2018,74.25,21.75,0.0
01,2018,74.25,22.00,0.0
01,2018,74.25,22.25,0.0
01,2018,74.25,22.50,0.0
01,2018,74.25,22.75,0.0
01,2018,74.25,23.00,0.0
01,2018,74.25,23.25,0.0
01,2018,74.25,23.50,0.0
01,2018,74.25,23.75,0.0
01,2018,74.25,24.00,0.0
01,2018,74.25,24.25,0.0
01,2018,74.25,24.50,0.0
02,2018,68.75,20.25,0.0
02,2018,68.75,20.50,0.0
02,2018,68.75,20.75,0.0
02,2018,68.75,21.00,0.0
02,2018,68.75,21.25,0.0
02,2018,68.75,21.50,0.0
02,2018,68.75,21.75,0.0
02,2018,68.75,22.00,0.0
02,2018,68.75,22.25,0.0
02,2018,68.75,22.50,0.0
02,2018,68.75,22.75,0.0
02,2018,68.75,23.00,0.0
02,2018,68.75,23.25,0.0
02,2018,68.75,23.50,0.0
02,2018,68.75,23.75,0.0
02,2018,68.75,24.00,0.0
02,2018,68.75,24.25,0.0
02,2018,68.75,24.50,0.0
02,2018,69.00,20.25,0.0
02,2018,69.00,20.50,0.0
02,2018,69.00,20.75,0.0
02,2018,69.00,21.00,0.0
02,2018,69.00,21.25,0.0
02,2018,69.00,21.50,0.0
02,2018,69.00,21.75,0.0
02,2018,69.00,22.00,0.0
02,2018,69.00,22.25,0.0
02,2018,69.00,22.50,0.0
02,2018,69.00,22.75,0.0
02,2018,69.00,23.00,0.0
02,2018,69.00,23.25,0.0
02,2018,69.00,23.50,0.0
02,2018,69.00,23.75,0.0
02,2018,69.00,24.00,0.0
02,2018,69.00,24.25,0.0
02,2018,69.00,24.50,0.0
02,2018,69.25,20.25,0.0
02,2018,69.25,20.50,0.0
02,2018,69.25,20.75,0.0
02,2018,69.25,21.00,0.0
02,2018,69.25,21.25,0.0
02,2018,69.25,21.50,0.0
02,2018,69.25,21.75,0.0
02,2018,69.25,22.00,0.0
02,2018,69.25,22.25,0.0
02,2018,69.25,22.50,0.0
02,2018,69.25,22.75,0.0
02,2018,69.25,23.00,0.0
02,2018,69.25,23.25,0.0
02,2018,69.25,23.50,0.0
02,2018,69.25,23.75,0.0
02,2018,69.25,24.00,0.0
02,2018,69.25,24.25,0.0
02,2018,69.25,24.50,0.0
02,2018,69.50,20.25,0.0
02,2018,69.50,20.50,0.0
02,2018,69.50,20.75,0.0
02,2018,69.50,21.00,0.0
02,2018,69.50,21.25,0.0
02,2018,69.50,21.50,0.0
02,2018,69.50,21.75,0.0
02,2018,69.50,22.00,0.0
02,2018,69.50,22.25,0.0
02,2018,69.50,22.50,0.0
02,2018,69.50,22.75,0.0
02,2018,69.50,23.00,0.0
02,2018,69.50,23.25,0.0
02,2018,69.50,23.50,0.0
02,2018,69.50,23.75,0.0
02,2018,69.50,24.00,0.0
02,2018,69.50,24.25,0.0
02,2018,69.50,24.50,0.0
02,2018,69.75,20.25,0.0
02,2018,69.75,20.50,0.0
02,2018,69.75,20.75,0.0
02,2018,69.75,21.00,0.0
02,2018,69.75,21.25,0.0
02,2018,69.75,21.50,0.0
02,2018,69.75,21.75,0.0
02,2018,69.75,22.00,0.0
02,2018,69.75,22.25,0.0
02,2018,69.75,22.50,0.0
02,2018,69.75,22.75,0.0
02,2018,69.75,23.00,0.0
02,2018,69.75,23.25,0.0
02,2018,69.75,23.50,0.0
02,2018,69.75,23.75,0.0
02,2018,69.75,24.00,0.0
02,2018,69.75,24.25,0.0
02,2018,69.75,24.50,0.0
02,2018,70.00,20.25,0.0
02,2018,70.00,20.50,0.0
02,2018,70.00,20.75,0.0
02,2018,70.00,21.00,0.0
02,2018,70.00,21.25,0.0
02,2018,70.00,21.50,0.0
02,2018,70.00,21.75,0.0
02,2018,70.00,22.00,0.0
02,2018,70.00,22.25,0.0
02,2018,70.00,22.50,0.0
02,2018,70.00,22.75,0.0
02,2018,70.00,23.00,0.0
02,2018,70.00,23.25,0.0
02,2018,70.00,23.50,0.0
02,2018,70.00,23.75,0.0
02,2018,70.00,24.00,0.0
02,2018,70.00,24.25,0.0
02,2018,70.00,24.50,0.0
02,2018,70.25,20.25,0.0
02,2018,70.25,20.50,0.0
02,2018,70.25,20.75,0.0
02,2018,70.25,21.00,0.0
02,2018,70.25,21.25,0.0
02,2018,70.25,21.50,0.0
02,2018,70.25,21.75,0.0
02,2018,70.25,22.00,0.0
02,2018,70.25,22.25,0.0
02,2018,70.25,22.50,0.0
02,2018,70.25,22.75,0.0
02,2018,70.25,23.00,0.0
02,2018,70.25,23.25,0.0
02,2018,70.25,23.50,0.0
02,2018,70.25,23.75,0.0
02,2018,70.25,24.00,0.0
02,2018,70.25,24.25,0.0
02,2018,70.25,24.50,0.0
02,2018,70.50,20.25,0.0
02,2018,70.50,20.50,0.0
02,2018,70.50,20.75,0.0
02,2018,70.50,21.00,0.0
02,2018,70.50,21.25,0.0
02,2018,70.50,21.50,0.0
02,2018,70.50,21.75,0.0
02,2018,70.50,22.00,0.0
02,2018,70.50,22.25,0.0
02,2018,70.50,22.50,0.0
02,2018,70.50,22.75,0.0
02,2018,70.50,23.00,0.0
02,2018,70.50,23.25,0.0
02,2018,70.50,23.50,0.0
02,2018,70.50,23.75,0.0
02,2018,70.50,24.00,0.0
02,2018,70.50,24.25,0.0
02,2018,70.50,24.50,0.0
02,2018,70.75,20.25,0.0
02,2018,70.75,20.50,0.0
02,2018,70.75,20.75,1.2
02,2018,70.75,21.00,0.0
02,2018,70.75,21.25,0.0
02,2018,70.75,21.50,0.0
02,2018,70.75,21.75,0.0
02,2018,70.75,22.00,2.0
02,2018,70.75,22.25,0.0
02,2018,70.75,22.50,0.0
02,2018,70.75,22.75,0.0
02,2018,70.75,23.00,0.0
02,2018,70.75,23.25,3.8
02,2018,70.75,23.50,0.0
02,2018,70.75,23.75,0.0
02,2018,70.75,24.00,0.0
02,2018,70.75,24.25,0.0
02,2018,70.75,24.50,5.3
02,2018,71.00,20.25,0.0
02,2018,71.00,20.50,0.0
02,2018,71.00,20.75,0.0
02,2018,71.00,21.00,0.0
02,2018,71.00,21.25,0.0
02,2018,71.00,21.50,0.0
02,2018,71.00,21.75,0.0
02,2018,71.00,22.00,0.0
02,2018,71.00,22.25,0.0
02,2018,71.00,22.50,0.0
02,2018,71.00,22.75,0.0
02,2018,71.00,23.00,0.0
02,2018,71.00,23.25,0.0
02,2018,71.00,23.50,0.0
02,2018,71.00,23.75,0.0
02,2018,71.00,24.00,0.0
02,2018,71.00,24.25,0.0
02,2018,71.00,24.50,0.0
02,2018,71.25,20.25,0.0
02,2018,71.25,20.50,0.0
02,2018,71.25,20.75,0.0
02,2018,71.25,21.00,0.0
02,2018,71.25,21.25,0.0
02,2018,71.25,21.50,0.0
02,2018,71.25,21.75,0.0
02,2018,71.25,22.00,0.0
02,2018,71.25,22.25,0.0
02,2018,71.25,22.50,0.0
02,2018,71.25,22.75,0.0
02,2018,71.25,23.00,0.0
02,2018,71.25,23.25,0.0
02,2018,71.25,23.50,0.0
02,2018,71.25,23.75,0.0
02,2018,71.25,24.00,0.0
02,2018,71.25,24.25,0.0
02,2018,71.25,24.50,0.0
02,2018,71.50,20.25,0.0
02,2018,71.50,20.50,0.0
02,2018,71.50,20.75,0.0
02,2018,71.50,21.00,0.0
02,2018,71.50,21.25,0.0
02,2018,71.50,21.50,0.0
02,2018,71.50,21.75,0.0
02,2018,71.50,22.00,0.0
02,2018,71.50,22.25,0.0
02,2018,71.50,22.50,0.0
02,2018,71.50,22.75,0.0
02,2018,71.50,23.00,0.0
02,2018,71.50,23.25,0.0
02,2018,71.50,23.50,0.0
02,2018,71.50,23.75,0.0
02,2018,71.50,24.00,0.0
02,2018,71.50,24.25,0.0
02,2018,71.50,24.50,0.0
02,2018,71.75,20.25,0.0
02,2018,71.75,20.50,0.0
02,2018,71.75,20.75,0.0
02,2018,71.75,21.00,0.0
02,2018,71.75,21.25,0.0
02,2018,71.75,21.50,0.0
02,2018,71.75,21.75,0.0
02,2018,71.75,22.00,0.0
02,2018,71.75,22.25,0.0
02,2018,71.75,22.50,0.0
02,2018,71.75,22.75,0.0
02,2018,71.75,23.00,0.0
02,2018,71.75,23.25,0.0
02,2018,71.75,23.50,0.0
02,2018,71.75,23.75,0.0
02,2018,71.75,24.00,0.0
02,2018,71.75,24.25,0.0
02,2018,71.75,24.50,0.0
02,2018,72.00,20.25,0.0
02,2018,72.00,20.50,0.0
02,2018,72.00,20.75,0.0
02,2018,72.00,21.00,7.4
02,2018,72.00,21.25,85.5
02,2018,72.00,21.50,0.0
02,2018,72.00,21.75,0.0
02,2018,72.00,22.00,0.0
02,2018,72.00,22.25,55.9
02,2018,72.00,22.50,28.4
02,2018,72.00,22.75,0.0
02,2018,72.00,23.00,0.0
02,2018,72.00,23.25,0.0
02,2018,72.00,23.50,96.4
02,2018,72.00,23.75,0.0
02,2018,72.00,24.00,0.0
02,2018,72.00,24.25,0.0
02,2018,72.00,24.50,0.0
02,2018,72.25,20.25,0.0
02,2018,72.25,20.50,0.0
02,2018,72.25,20.75,0.0
02,2018,72.25,21.00,0.0
02,2018,72.25,21.25,0.0
02,2018,72.25,21.50,0.0
02,2018,72.25,21.75,0.0
02,2018,72.25,22.00,0.0
02,2018,72.25,22.25,0.0
02,2018,72.25,22.50,0.0
02,2018,72.25,22.75,0.0
02,2018,72.25,23.00,0.0
02,2018,72.25,23.25,0.0
02,2018,72.25,23.50,0.0
02,2018,72.25,23.75,0.0
02,2018,72.25,24.00,0.0
02,2018,72.25,24.25,0.0
02,2018,72.25,24.50,0.0
02,2018,72.50,20.25,0.0
02,2018,72.50,20.50,0.0
02,2018,72.50,20.75,0.0
02,2018,72.50,21.00,0.0
02,2018,72.50,21.25,0.0
02,2018,72.50,21.50,0.0
02,2018,72.50,21.75,0.0
02,2018,72.50,22.00,0.0
02,2018,72.50,22.25,0.0
02,2018,72.50,22.50,0.0
02,2018,72.50,22.75,0.0
02,2018,72.50,23.00,0.0
02,2018,72.50,23.25,0.0
02,2018,72.50,23.50,0.0
02,2018,72.50,23.75,0.0
02,2018,72.50,24.00,0.0
02,2018,72.50,24.25,0.0
02,2018,72.50,24.50,0.0
02,2018,72.75,20.25,0.0
02,2018,72.75,20.50,0.0
02,2018,72.75,20.75,0.0
02,2018,72.75,21.00,0.0
02,2018,72.75,21.25,0.0
02,2018,72.75,21.50,0.0
02,2018,72.75,21.75,0.0
02,2018,72.75,22.00,0.0
02,2018,72.75,22.25,0.0
02,2018,72.75,22.50,0.0
02,2018,72.75,22.75,0.0
02,2018,72.75,23.00,0.0
02,2018,72.75,23.25,0.0
02,2018,72.75,23.50,0.0
02,2018,72.75,23.75,0.0
02,2018,72.75,24.00,0.0
02,2018,72.75,24.25,0.0
02,2018,72.75,24.50,0.0
02,2018,73.00,20.25,0.0
02,2018,73.00,20.50,0.0
02,2018,73.00,20.75,0.0
02,2018,73.00,21.00,0.0
02,2018,73.00,21.25,0.0
02,2018,73.00,21.50,0.0
02,2018,73.00,21.75,0.0
02,2018,73.00,22.00,0.0
02,2018,73.00,22.25,0.0
02,2018,73.00,22.50,0.0
02,2018,73.00,22.75,0.0
02,2018,73.00,23.00,0.0
02,2018,73.00,23.25,0.0
02,2018,73.00,23.50,0.0
02,2018,73.00,23.75,0.0
02,2018,73.00,24.00,0.0
02,2018,73.00,24.25,0.0
02,2018,73.00,24.50,0.0
02,2018,73.25,20.25,0.0
02,2018,73.25,20.50,0.0
02,2018,73.25,20.75,0.0
02,2018,73.25,21.00,0.0
02,2018,73.25,21.25,0.0
02,2018,73.25,21.50,0.0
02,2018,73.25,21.75,0.0
02,2018,73.25,22.00,0.0
02,2018,73.25,22.25,0.0
02,2018,73.25,22.50,0.0
02,2018,73.25,22.75,0.0
02,2018,73.25,23.00,0.0
02,2018,73.25,23.25,0.0
02,2018,73.25,23.50,0.0
02,2018,73.25,23.75,0.0
02,2018,73.25,24.00,0.0
02,2018,73.25,24.25,0.0
02,2018,73.25,24.50,0.0
02,2018,73.50,20.25,0.0
02,2018,73.50,20.50,0.0
02,2018,73.50,20.75,0.0
02,2018,73.50,21.00,0.2
02,2018,73.50,21.25,3.1
02,2018,73.50,21.50,0.0
02,2018,73.50,21.75,0.0
02,2018,73.50,22.00,0.0
02,2018,73.50,22.25,2.2
02,2018,73.50,22.50,0.0
02,2018,73.50,22.75,0.0
02,2018,73.50,23.00,0.0
02,2018,73.50,23.25,0.0
02,2018,73.50,23.50,0.6
02,2018,73.50,23.75,0.0
02,2018,73.50,24.00,0.0
02,2018,73.50,24.25,0.0
02,2018,73.50,24.50,0.0
02,2018,73.75,20.25,0.0
02,2018,73.75,20.50,0.0
02,2018,73.75,20.75,0.0
02,2018,73.75,21.00,0.0
02,2018,73.75,21.25,0.1
02,2018,73.75,21.50,0.0
02,2018,73.75,21.75,0.0
02,2018,73.75,22.00,0.0
02,2018,73.75,22.25,0.0
02,2018,73.75,22.50,11.0
02,2018,73.75,22.75,0.0
02,2018,73.75,23.00,0.0
02,2018,73.75,23.25,0.0
02,2018,73.75,23.50,0.0
02,2018,73.75,23.75,15.7
02,2018,73.75,24.00,0.0
02,2018,73.75,24.25,0.0
02,2018,73.75,24.50,0.0
02,2018,74.00,20.25,0.0
02,2018,74.00,20.50,0.0
02,2018,74.00,20.75,0.0
02,2018,74.00,21.00,0.0
02,2018,74.00,21.25,0.0
02,2018,74.00,21.50,0.0
02,2018,74.00,21.75,0.0
02,2018,74.00,22.00,0.0
02,2018,74.00,22.25,0.0
02,2018,74.00,22.50,0.0
02,2018,74.00,22.75,0.0
02,2018,74.00,23.00,0.0
02,2018,74.00,23.25,0.0
02,2018,74.00,23.50,0.0
02,2018,74.00,23.75,0.0
02,2018,74.00,24.00,0.0
02,2018,74.00,24.25,0.0
02,2018,74.00,24.50,0.0
02,2018,74.25,20.25,0.0
02,2018,74.25,20.50,0.0
02,2018,74.25,20.75,0.0
02,2018,74.25,21.00,0.0
02,2018,74.25,21.25,0.0
02,2018,74.25,21.50,0.0
02,2018,74.25,21.75,0.0
02,2018,74.25,22.00,0.0
02,2018,74.25,22.25,0.0
02,2018,74.25,22.50,0.0
02,2018,74.25,22.75,0.0
